image,label
ISIC_0032849_5,1
ISIC_0032851_0,1
ISIC_0032851_1,1
ISIC_0032851_2,1
ISIC_0032851_3,1
ISIC_0032851_4,1
ISIC_0032851_5,1
ISIC_0032852_0,1
ISIC_0032852_1,1
ISIC_0032852_2,1
ISIC_0032852_3,1
ISIC_0032852_4,1
ISIC_0032852_5,1
ISIC_0032853_0,1
ISIC_0032853_1,1
ISIC_0032853_2,1
ISIC_0032853_3,1
ISIC_0032853_4,1
ISIC_0032853_5,1
ISIC_0032855_0,1
ISIC_0032855_1,1
ISIC_0032855_2,1
ISIC_0032855_3,1
ISIC_0032855_4,1
ISIC_0032855_5,1
ISIC_0032858_0,1
ISIC_0032858_1,1
ISIC_0032858_2,1
ISIC_0032858_3,1
ISIC_0032858_4,1
ISIC_0032858_5,1
ISIC_0032859_0,1
ISIC_0032859_1,1
ISIC_0032859_2,1
ISIC_0032859_3,1
ISIC_0032859_4,1
ISIC_0032859_5,1
ISIC_0032860_0,1
ISIC_0032860_1,1
ISIC_0032860_2,1
ISIC_0032860_3,1
ISIC_0032860_4,1
ISIC_0032860_5,1
ISIC_0032861_0,1
ISIC_0032861_1,1
ISIC_0032861_2,1
ISIC_0032861_3,1
ISIC_0032861_4,1
ISIC_0032861_5,1
ISIC_0032864_0,1
ISIC_0032864_1,1
ISIC_0032864_2,1
ISIC_0032864_3,1
ISIC_0032864_4,1
ISIC_0032864_5,1
ISIC_0032865_0,1
ISIC_0032865_1,1
ISIC_0032865_2,1
ISIC_0032865_3,1
ISIC_0032865_4,1
ISIC_0032865_5,1
ISIC_0032868_0,1
ISIC_0032868_1,1
ISIC_0032868_2,1
ISIC_0032868_3,1
ISIC_0032868_4,1
ISIC_0032868_5,1
ISIC_0032871_0,1
ISIC_0032871_1,1
ISIC_0032871_2,1
ISIC_0032871_3,1
ISIC_0032871_4,1
ISIC_0032871_5,1
ISIC_0032874_0,1
ISIC_0032874_1,1
ISIC_0032874_2,1
ISIC_0032874_3,1
ISIC_0032874_4,1
ISIC_0032874_5,1
ISIC_0032878_0,1
ISIC_0032878_1,1
ISIC_0032878_2,1
ISIC_0032878_3,1
ISIC_0032878_4,1
ISIC_0032878_5,1
ISIC_0032880_0,1
ISIC_0032880_1,1
ISIC_0032880_2,1
ISIC_0032880_3,1
ISIC_0032880_4,1
ISIC_0032880_5,1
ISIC_0032881_0,1
ISIC_0032881_1,1
ISIC_0032881_2,1
ISIC_0032881_3,1
ISIC_0032881_4,1
ISIC_0032881_5,1
ISIC_0032882_0,1
ISIC_0032882_1,1
ISIC_0032882_2,1
ISIC_0032882_3,1
ISIC_0032882_4,1
ISIC_0032882_5,1
ISIC_0032884_0,1
ISIC_0032884_1,1
ISIC_0032884_2,1
ISIC_0032884_3,1
ISIC_0032884_4,1
ISIC_0032884_5,1
ISIC_0032885_0,1
ISIC_0032885_1,1
ISIC_0032885_2,1
ISIC_0032885_3,1
ISIC_0032885_4,1
ISIC_0032885_5,1
ISIC_0032886_0,1
ISIC_0032886_1,1
ISIC_0032886_2,1
ISIC_0032886_3,1
ISIC_0032886_4,1
ISIC_0032886_5,1
ISIC_0032889_0,1
ISIC_0032889_1,1
ISIC_0032889_2,1
ISIC_0032889_3,1
ISIC_0032889_4,1
ISIC_0032889_5,1
ISIC_0032891_0,1
ISIC_0032891_1,1
ISIC_0032891_2,1
ISIC_0032891_3,1
ISIC_0032891_4,1
ISIC_0032891_5,1
ISIC_0032893_0,1
ISIC_0032893_1,1
ISIC_0032893_2,1
ISIC_0032893_3,1
ISIC_0032893_4,1
ISIC_0032893_5,1
ISIC_0032895_0,1
ISIC_0032895_1,1
ISIC_0032895_2,1
ISIC_0032895_3,1
ISIC_0032895_4,1
ISIC_0032895_5,1
ISIC_0032896_0,1
ISIC_0032896_1,1
ISIC_0032896_2,1
ISIC_0032896_3,1
ISIC_0032896_4,1
ISIC_0032896_5,1
ISIC_0032899_0,1
ISIC_0032899_1,1
ISIC_0032899_2,1
ISIC_0032899_3,1
ISIC_0032899_4,1
ISIC_0032899_5,1
ISIC_0032900_0,1
ISIC_0032900_1,1
ISIC_0032900_2,1
ISIC_0032900_3,1
ISIC_0032900_4,1
ISIC_0032900_5,1
ISIC_0032901_0,1
ISIC_0032901_1,1
ISIC_0032901_2,1
ISIC_0032901_3,1
ISIC_0032901_4,1
ISIC_0032901_5,1
ISIC_0032902_0,1
ISIC_0032902_1,1
ISIC_0032902_2,1
ISIC_0032902_3,1
ISIC_0032902_4,1
ISIC_0032902_5,1
ISIC_0032904_0,1
ISIC_0032904_1,1
ISIC_0032904_2,1
ISIC_0032904_3,1
ISIC_0032904_4,1
ISIC_0032904_5,1
ISIC_0032905_0,1
ISIC_0032905_1,1
ISIC_0032905_2,1
ISIC_0032905_3,1
ISIC_0032905_4,1
ISIC_0032905_5,1
ISIC_0032907_0,1
ISIC_0032907_1,1
ISIC_0032907_2,1
ISIC_0032907_3,1
ISIC_0032907_4,1
ISIC_0032907_5,1
ISIC_0032908_0,1
ISIC_0032908_1,1
ISIC_0032908_2,1
ISIC_0032908_3,1
ISIC_0032908_4,1
ISIC_0032908_5,1
ISIC_0032909_0,1
ISIC_0032909_1,1
ISIC_0032909_2,1
ISIC_0032909_3,1
ISIC_0032909_4,1
ISIC_0032909_5,1
ISIC_0032910_0,1
ISIC_0032910_1,1
ISIC_0032910_2,1
ISIC_0032910_3,1
ISIC_0032910_4,1
ISIC_0032910_5,1
ISIC_0032911_0,1
ISIC_0032911_1,1
ISIC_0032911_2,1
ISIC_0032911_3,1
ISIC_0032911_4,1
ISIC_0032911_5,1
ISIC_0032912_0,1
ISIC_0032912_1,1
ISIC_0032912_2,1
ISIC_0032912_3,1
ISIC_0032912_4,1
ISIC_0032912_5,1
ISIC_0032914_0,1
ISIC_0032914_1,1
ISIC_0032914_2,1
ISIC_0032914_3,1
ISIC_0032914_4,1
ISIC_0032914_5,1
ISIC_0032916_0,1
ISIC_0032916_1,1
ISIC_0032916_2,1
ISIC_0032916_3,1
ISIC_0032916_4,1
ISIC_0032916_5,1
ISIC_0032920_0,1
ISIC_0032920_1,1
ISIC_0032920_2,1
ISIC_0032920_3,1
ISIC_0032920_4,1
ISIC_0032920_5,1
ISIC_0032923_0,1
ISIC_0032923_1,1
ISIC_0032923_2,1
ISIC_0032923_3,1
ISIC_0032923_4,1
ISIC_0032923_5,1
ISIC_0032924_0,1
ISIC_0032924_1,1
ISIC_0032924_2,1
ISIC_0032924_3,1
ISIC_0032924_4,1
ISIC_0032924_5,1
ISIC_0032926_0,1
ISIC_0032926_1,1
ISIC_0032926_2,1
ISIC_0032926_3,1
ISIC_0032926_4,1
ISIC_0032926_5,1
ISIC_0032928_0,1
ISIC_0032928_1,1
ISIC_0032928_2,1
ISIC_0032928_3,1
ISIC_0032928_4,1
ISIC_0032928_5,1
ISIC_0032930_0,1
ISIC_0032930_1,1
ISIC_0032930_2,1
ISIC_0032930_3,1
ISIC_0032930_4,1
ISIC_0032930_5,1
ISIC_0032931_0,1
ISIC_0032931_1,1
ISIC_0032931_2,1
ISIC_0032931_3,1
ISIC_0032931_4,1
ISIC_0032931_5,1
ISIC_0032933_0,1
ISIC_0032933_1,1
ISIC_0032933_2,1
ISIC_0032933_3,1
ISIC_0032933_4,1
ISIC_0032933_5,1
ISIC_0032934_0,1
ISIC_0032934_1,1
ISIC_0032934_2,1
ISIC_0032934_3,1
ISIC_0032934_4,1
ISIC_0032934_5,1
ISIC_0032935_0,1
ISIC_0032935_1,1
ISIC_0032935_2,1
ISIC_0032935_3,1
ISIC_0032935_4,1
ISIC_0032935_5,1
ISIC_0032937_0,1
ISIC_0032937_1,1
ISIC_0032937_2,1
ISIC_0032937_3,1
ISIC_0032937_4,1
ISIC_0032937_5,1
ISIC_0032939_0,1
ISIC_0032939_1,1
ISIC_0032939_2,1
ISIC_0032939_3,1
ISIC_0032939_4,1
ISIC_0032939_5,1
ISIC_0032942_0,1
ISIC_0032942_1,1
ISIC_0032942_2,1
ISIC_0032942_3,1
ISIC_0032942_4,1
ISIC_0032942_5,1
ISIC_0032943_0,1
ISIC_0032943_1,1
ISIC_0032943_2,1
ISIC_0032943_3,1
ISIC_0032943_4,1
ISIC_0032943_5,1
ISIC_0032944_0,1
ISIC_0032944_1,1
ISIC_0032944_2,1
ISIC_0032944_3,1
ISIC_0032944_4,1
ISIC_0032944_5,1
ISIC_0032945_0,1
ISIC_0032945_1,1
ISIC_0032945_2,1
ISIC_0032945_3,1
ISIC_0032945_4,1
ISIC_0032945_5,1
ISIC_0032946_0,1
ISIC_0032946_1,1
ISIC_0032946_2,1
ISIC_0032946_3,1
ISIC_0032946_4,1
ISIC_0032946_5,1
ISIC_0032948_0,1
ISIC_0032948_1,1
ISIC_0032948_2,1
ISIC_0032948_3,1
ISIC_0032948_4,1
ISIC_0032948_5,1
ISIC_0032950_0,1
ISIC_0032950_1,1
ISIC_0032950_2,1
ISIC_0032950_3,1
ISIC_0032950_4,1
ISIC_0032950_5,1
ISIC_0032951_0,1
ISIC_0032951_1,1
ISIC_0032951_2,1
ISIC_0032951_3,1
ISIC_0032951_4,1
ISIC_0032951_5,1
ISIC_0032952_0,1
ISIC_0032952_1,1
ISIC_0032952_2,1
ISIC_0032952_3,1
ISIC_0032952_4,1
ISIC_0032952_5,1
ISIC_0032953_0,1
ISIC_0032953_1,1
ISIC_0032953_2,1
ISIC_0032953_3,1
ISIC_0032953_4,1
ISIC_0032953_5,1
ISIC_0032954_0,1
ISIC_0032954_1,1
ISIC_0032954_2,1
ISIC_0032954_3,1
ISIC_0032954_4,1
ISIC_0032954_5,1
ISIC_0032956_0,1
ISIC_0032956_1,1
ISIC_0032956_2,1
ISIC_0032956_3,1
ISIC_0032956_4,1
ISIC_0032956_5,1
ISIC_0032957_0,1
ISIC_0032957_1,1
ISIC_0032957_2,1
ISIC_0032957_3,1
ISIC_0032957_4,1
ISIC_0032957_5,1
ISIC_0032961_0,1
ISIC_0032961_1,1
ISIC_0032961_2,1
ISIC_0032961_3,1
ISIC_0032961_4,1
ISIC_0032961_5,1
ISIC_0032962_0,1
ISIC_0032962_1,1
ISIC_0032962_2,1
ISIC_0032962_3,1
ISIC_0032962_4,1
ISIC_0032962_5,1
ISIC_0032964_0,1
ISIC_0032964_1,1
ISIC_0032964_2,1
ISIC_0032964_3,1
ISIC_0032964_4,1
ISIC_0032964_5,1
ISIC_0032966_0,1
ISIC_0032966_1,1
ISIC_0032966_2,1
ISIC_0032966_3,1
ISIC_0032966_4,1
ISIC_0032966_5,1
ISIC_0032969_0,1
ISIC_0032969_1,1
ISIC_0032969_2,1
ISIC_0032969_3,1
ISIC_0032969_4,1
ISIC_0032969_5,1
ISIC_0032971_0,1
ISIC_0032971_1,1
ISIC_0032971_2,1
ISIC_0032971_3,1
ISIC_0032971_4,1
ISIC_0032971_5,1
ISIC_0032973_0,1
ISIC_0032973_1,1
ISIC_0032973_2,1
ISIC_0032973_3,1
ISIC_0032973_4,1
ISIC_0032973_5,1
ISIC_0032974_0,1
ISIC_0032974_1,1
ISIC_0032974_2,1
ISIC_0032974_3,1
ISIC_0032974_4,1
ISIC_0032974_5,1
ISIC_0032977_0,1
ISIC_0032977_1,1
ISIC_0032977_2,1
ISIC_0032977_3,1
ISIC_0032977_4,1
ISIC_0032977_5,1
ISIC_0032979_0,1
ISIC_0032979_1,1
ISIC_0032979_2,1
ISIC_0032979_3,1
ISIC_0032979_4,1
ISIC_0032979_5,1
ISIC_0032980_0,1
ISIC_0032980_1,1
ISIC_0032980_2,1
ISIC_0032980_3,1
ISIC_0032980_4,1
ISIC_0032980_5,1
ISIC_0032986_0,1
ISIC_0032986_1,1
ISIC_0032986_2,1
ISIC_0032986_3,1
ISIC_0032986_4,1
ISIC_0032986_5,1
ISIC_0032989_0,1
ISIC_0032989_1,1
ISIC_0032989_2,1
ISIC_0032989_3,1
ISIC_0032989_4,1
ISIC_0032989_5,1
ISIC_0032990_0,1
ISIC_0032990_1,1
ISIC_0032990_2,1
ISIC_0032990_3,1
ISIC_0032990_4,1
ISIC_0032990_5,1
ISIC_0032992_0,1
ISIC_0032992_1,1
ISIC_0032992_2,1
ISIC_0032992_3,1
ISIC_0032992_4,1
ISIC_0032992_5,1
ISIC_0032994_0,1
ISIC_0032994_1,1
ISIC_0032994_2,1
ISIC_0032994_3,1
ISIC_0032994_4,1
ISIC_0032994_5,1
ISIC_0032995_0,1
ISIC_0032995_1,1
ISIC_0032995_2,1
ISIC_0032995_3,1
ISIC_0032995_4,1
ISIC_0032995_5,1
ISIC_0032996_0,1
ISIC_0032996_1,1
ISIC_0032996_2,1
ISIC_0032996_3,1
ISIC_0032996_4,1
ISIC_0032996_5,1
ISIC_0032998_0,1
ISIC_0032998_1,1
ISIC_0032998_2,1
ISIC_0032998_3,1
ISIC_0032998_4,1
ISIC_0032998_5,1
ISIC_0032999_0,1
ISIC_0032999_1,1
ISIC_0032999_2,1
ISIC_0032999_3,1
ISIC_0032999_4,1
ISIC_0032999_5,1
ISIC_0033002_0,1
ISIC_0033002_1,1
ISIC_0033002_2,1
ISIC_0033002_3,1
ISIC_0033002_4,1
ISIC_0033002_5,1
ISIC_0033003_0,1
ISIC_0033003_1,1
ISIC_0033003_2,1
ISIC_0033003_3,1
ISIC_0033003_4,1
ISIC_0033003_5,1
ISIC_0033006_0,1
ISIC_0033006_1,1
ISIC_0033006_2,1
ISIC_0033006_3,1
ISIC_0033006_4,1
ISIC_0033006_5,1
ISIC_0033007_0,1
ISIC_0033007_1,1
ISIC_0033007_2,1
ISIC_0033007_3,1
ISIC_0033007_4,1
ISIC_0033007_5,1
ISIC_0033008_0,1
ISIC_0033008_1,1
ISIC_0033008_2,1
ISIC_0033008_3,1
ISIC_0033008_4,1
ISIC_0033008_5,1
ISIC_0033009_0,1
ISIC_0033009_1,1
ISIC_0033009_2,1
ISIC_0033009_3,1
ISIC_0033009_4,1
ISIC_0033009_5,1
ISIC_0033010_0,1
ISIC_0033010_1,1
ISIC_0033010_2,1
ISIC_0033010_3,1
ISIC_0033010_4,1
ISIC_0033010_5,1
ISIC_0033011_0,1
ISIC_0033011_1,1
ISIC_0033011_2,1
ISIC_0033011_3,1
ISIC_0033011_4,1
ISIC_0033011_5,1
ISIC_0033013_0,1
ISIC_0033013_1,1
ISIC_0033013_2,1
ISIC_0033013_3,1
ISIC_0033013_4,1
ISIC_0033013_5,1
ISIC_0033014_0,1
ISIC_0033014_1,1
ISIC_0033014_2,1
ISIC_0033014_3,1
ISIC_0033014_4,1
ISIC_0033014_5,1
ISIC_0033015_0,1
ISIC_0033015_1,1
ISIC_0033015_2,1
ISIC_0033015_3,1
ISIC_0033015_4,1
ISIC_0033015_5,1
ISIC_0033016_0,1
ISIC_0033016_1,1
ISIC_0033016_2,1
ISIC_0033016_3,1
ISIC_0033016_4,1
ISIC_0033016_5,1
ISIC_0033018_0,1
ISIC_0033018_1,1
ISIC_0033018_2,1
ISIC_0033018_3,1
ISIC_0033018_4,1
ISIC_0033018_5,1
ISIC_0033021_0,1
ISIC_0033021_1,1
ISIC_0033021_2,1
ISIC_0033021_3,1
ISIC_0033021_4,1
ISIC_0033021_5,1
ISIC_0033025_0,1
ISIC_0033025_1,1
ISIC_0033025_2,1
ISIC_0033025_3,1
ISIC_0033025_4,1
ISIC_0033025_5,1
ISIC_0033026_0,1
ISIC_0033026_1,1
ISIC_0033026_2,1
ISIC_0033026_3,1
ISIC_0033026_4,1
ISIC_0033026_5,1
ISIC_0033028_0,1
ISIC_0033028_1,1
ISIC_0033028_2,1
ISIC_0033028_3,1
ISIC_0033028_4,1
ISIC_0033028_5,1
ISIC_0033030_0,1
ISIC_0033030_1,1
ISIC_0033030_2,1
ISIC_0033030_3,1
ISIC_0033030_4,1
ISIC_0033030_5,1
ISIC_0033032_0,1
ISIC_0033032_1,1
ISIC_0033032_2,1
ISIC_0033032_3,1
ISIC_0033032_4,1
ISIC_0033032_5,1
ISIC_0033033_0,1
ISIC_0033033_1,1
ISIC_0033033_2,1
ISIC_0033033_3,1
ISIC_0033033_4,1
ISIC_0033033_5,1
ISIC_0033035_0,1
ISIC_0033035_1,1
ISIC_0033035_2,1
ISIC_0033035_3,1
ISIC_0033035_4,1
ISIC_0033035_5,1
ISIC_0033036_0,1
ISIC_0033036_1,1
ISIC_0033036_2,1
ISIC_0033036_3,1
ISIC_0033036_4,1
ISIC_0033036_5,1
ISIC_0033039_0,1
ISIC_0033039_1,1
ISIC_0033039_2,1
ISIC_0033039_3,1
ISIC_0033039_4,1
ISIC_0033039_5,1
ISIC_0033040_0,1
ISIC_0033040_1,1
ISIC_0033040_2,1
ISIC_0033040_3,1
ISIC_0033040_4,1
ISIC_0033040_5,1
ISIC_0033043_0,1
ISIC_0033043_1,1
ISIC_0033043_2,1
ISIC_0033043_3,1
ISIC_0033043_4,1
ISIC_0033043_5,1
ISIC_0033044_0,1
ISIC_0033044_1,1
ISIC_0033044_2,1
ISIC_0033044_3,1
ISIC_0033044_4,1
ISIC_0033044_5,1
ISIC_0033045_0,1
ISIC_0033045_1,1
ISIC_0033045_2,1
ISIC_0033045_3,1
ISIC_0033045_4,1
ISIC_0033045_5,1
ISIC_0033046_0,1
ISIC_0033046_1,1
ISIC_0033046_2,1
ISIC_0033046_3,1
ISIC_0033046_4,1
ISIC_0033046_5,1
ISIC_0033048_0,1
ISIC_0033048_1,1
ISIC_0033048_2,1
ISIC_0033048_3,1
ISIC_0033048_4,1
ISIC_0033048_5,1
ISIC_0033049_0,1
ISIC_0033049_1,1
ISIC_0033049_2,1
ISIC_0033049_3,1
ISIC_0033049_4,1
ISIC_0033049_5,1
ISIC_0033052_0,1
ISIC_0033052_1,1
ISIC_0033052_2,1
ISIC_0033052_3,1
ISIC_0033052_4,1
ISIC_0033052_5,1
ISIC_0033053_0,1
ISIC_0033053_1,1
ISIC_0033053_2,1
ISIC_0033053_3,1
ISIC_0033053_4,1
ISIC_0033053_5,1
ISIC_0033057_0,1
ISIC_0033057_1,1
ISIC_0033057_2,1
ISIC_0033057_3,1
ISIC_0033057_4,1
ISIC_0033057_5,1
ISIC_0033058_0,1
ISIC_0033058_1,1
ISIC_0033058_2,1
ISIC_0033058_3,1
ISIC_0033058_4,1
ISIC_0033058_5,1
ISIC_0033059_0,1
ISIC_0033059_1,1
ISIC_0033059_2,1
ISIC_0033059_3,1
ISIC_0033059_4,1
ISIC_0033059_5,1
ISIC_0033062_0,1
ISIC_0033062_1,1
ISIC_0033062_2,1
ISIC_0033062_3,1
ISIC_0033062_4,1
ISIC_0033062_5,1
ISIC_0033064_0,1
ISIC_0033064_1,1
ISIC_0033064_2,1
ISIC_0033064_3,1
ISIC_0033064_4,1
ISIC_0033064_5,1
ISIC_0033065_0,1
ISIC_0033065_1,1
ISIC_0033065_2,1
ISIC_0033065_3,1
ISIC_0033065_4,1
ISIC_0033065_5,1
ISIC_0033066_0,1
ISIC_0033066_1,1
ISIC_0033066_2,1
ISIC_0033066_3,1
ISIC_0033066_4,1
ISIC_0033066_5,1
ISIC_0033067_0,1
ISIC_0033067_1,1
ISIC_0033067_2,1
ISIC_0033067_3,1
ISIC_0033067_4,1
ISIC_0033067_5,1
ISIC_0033069_0,1
ISIC_0033069_1,1
ISIC_0033069_2,1
ISIC_0033069_3,1
ISIC_0033069_4,1
ISIC_0033069_5,1
ISIC_0033070_0,1
ISIC_0033070_1,1
ISIC_0033070_2,1
ISIC_0033070_3,1
ISIC_0033070_4,1
ISIC_0033070_5,1
ISIC_0033071_0,1
ISIC_0033071_1,1
ISIC_0033071_2,1
ISIC_0033071_3,1
ISIC_0033071_4,1
ISIC_0033071_5,1
ISIC_0033072_0,1
ISIC_0033072_1,1
ISIC_0033072_2,1
ISIC_0033072_3,1
ISIC_0033072_4,1
ISIC_0033072_5,1
ISIC_0033075_0,1
ISIC_0033075_1,1
ISIC_0033075_2,1
ISIC_0033075_3,1
ISIC_0033075_4,1
ISIC_0033075_5,1
ISIC_0033076_0,1
ISIC_0033076_1,1
ISIC_0033076_2,1
ISIC_0033076_3,1
ISIC_0033076_4,1
ISIC_0033076_5,1
ISIC_0033077_0,1
ISIC_0033077_1,1
ISIC_0033077_2,1
ISIC_0033077_3,1
ISIC_0033077_4,1
ISIC_0033077_5,1
ISIC_0033078_0,1
ISIC_0033078_1,1
ISIC_0033078_2,1
ISIC_0033078_3,1
ISIC_0033078_4,1
ISIC_0033078_5,1
ISIC_0033080_0,1
ISIC_0033080_1,1
ISIC_0033080_2,1
ISIC_0033080_3,1
ISIC_0033080_4,1
ISIC_0033080_5,1
ISIC_0033082_0,1
ISIC_0033082_1,1
ISIC_0033082_2,1
ISIC_0033082_3,1
ISIC_0033082_4,1
ISIC_0033082_5,1
ISIC_0033083_0,1
ISIC_0033083_1,1
ISIC_0033083_2,1
ISIC_0033083_3,1
ISIC_0033083_4,1
ISIC_0033083_5,1
ISIC_0033085_0,1
ISIC_0033085_1,1
ISIC_0033085_2,1
ISIC_0033085_3,1
ISIC_0033085_4,1
ISIC_0033085_5,1
ISIC_0033086_0,1
ISIC_0033086_1,1
ISIC_0033086_2,1
ISIC_0033086_3,1
ISIC_0033086_4,1
ISIC_0033086_5,1
ISIC_0033087_0,1
ISIC_0033087_1,1
ISIC_0033087_2,1
ISIC_0033087_3,1
ISIC_0033087_4,1
ISIC_0033087_5,1
ISIC_0033090_0,1
ISIC_0033090_1,1
ISIC_0033090_2,1
ISIC_0033090_3,1
ISIC_0033090_4,1
ISIC_0033090_5,1
ISIC_0033091_0,1
ISIC_0033091_1,1
ISIC_0033091_2,1
ISIC_0033091_3,1
ISIC_0033091_4,1
ISIC_0033091_5,1
ISIC_0033093_0,1
ISIC_0033093_1,1
ISIC_0033093_2,1
ISIC_0033093_3,1
ISIC_0033093_4,1
ISIC_0033093_5,1
ISIC_0033094_0,1
ISIC_0033094_1,1
ISIC_0033094_2,1
ISIC_0033094_3,1
ISIC_0033094_4,1
ISIC_0033094_5,1
ISIC_0033095_0,1
ISIC_0033095_1,1
ISIC_0033095_2,1
ISIC_0033095_3,1
ISIC_0033095_4,1
ISIC_0033095_5,1
ISIC_0033096_0,1
ISIC_0033096_1,1
ISIC_0033096_2,1
ISIC_0033096_3,1
ISIC_0033096_4,1
ISIC_0033096_5,1
ISIC_0033097_0,1
ISIC_0033097_1,1
ISIC_0033097_2,1
ISIC_0033097_3,1
ISIC_0033097_4,1
ISIC_0033097_5,1
ISIC_0033098_0,1
ISIC_0033098_1,1
ISIC_0033098_2,1
ISIC_0033098_3,1
ISIC_0033098_4,1
ISIC_0033098_5,1
ISIC_0033100_0,1
ISIC_0033100_1,1
ISIC_0033100_2,1
ISIC_0033100_3,1
ISIC_0033100_4,1
ISIC_0033100_5,1
ISIC_0033101_0,1
ISIC_0033101_1,1
ISIC_0033101_2,1
ISIC_0033101_3,1
ISIC_0033101_4,1
ISIC_0033101_5,1
ISIC_0033102_0,1
ISIC_0033102_1,1
ISIC_0033102_2,1
ISIC_0033102_3,1
ISIC_0033102_4,1
ISIC_0033102_5,1
ISIC_0033104_0,1
ISIC_0033104_1,1
ISIC_0033104_2,1
ISIC_0033104_3,1
ISIC_0033104_4,1
ISIC_0033104_5,1
ISIC_0033105_0,1
ISIC_0033105_1,1
ISIC_0033105_2,1
ISIC_0033105_3,1
ISIC_0033105_4,1
ISIC_0033105_5,1
ISIC_0033106_0,1
ISIC_0033106_1,1
ISIC_0033106_2,1
ISIC_0033106_3,1
ISIC_0033106_4,1
ISIC_0033106_5,1
ISIC_0033107_0,1
ISIC_0033107_1,1
ISIC_0033107_2,1
ISIC_0033107_3,1
ISIC_0033107_4,1
ISIC_0033107_5,1
ISIC_0033108_0,1
ISIC_0033108_1,1
ISIC_0033108_2,1
ISIC_0033108_3,1
ISIC_0033108_4,1
ISIC_0033108_5,1
ISIC_0033109_0,1
ISIC_0033109_1,1
ISIC_0033109_2,1
ISIC_0033109_3,1
ISIC_0033109_4,1
ISIC_0033109_5,1
ISIC_0033110_0,1
ISIC_0033110_1,1
ISIC_0033110_2,1
ISIC_0033110_3,1
ISIC_0033110_4,1
ISIC_0033110_5,1
ISIC_0033111_0,1
ISIC_0033111_1,1
ISIC_0033111_2,1
ISIC_0033111_3,1
ISIC_0033111_4,1
ISIC_0033111_5,1
ISIC_0033112_0,1
ISIC_0033112_1,1
ISIC_0033112_2,1
ISIC_0033112_3,1
ISIC_0033112_4,1
ISIC_0033112_5,1
ISIC_0033113_0,1
ISIC_0033113_1,1
ISIC_0033113_2,1
ISIC_0033113_3,1
ISIC_0033113_4,1
ISIC_0033113_5,1
ISIC_0033115_0,1
ISIC_0033115_1,1
ISIC_0033115_2,1
ISIC_0033115_3,1
ISIC_0033115_4,1
ISIC_0033115_5,1
ISIC_0033116_0,1
ISIC_0033116_1,1
ISIC_0033116_2,1
ISIC_0033116_3,1
ISIC_0033116_4,1
ISIC_0033116_5,1
ISIC_0033118_0,1
ISIC_0033118_1,1
ISIC_0033118_2,1
ISIC_0033118_3,1
ISIC_0033118_4,1
ISIC_0033118_5,1
ISIC_0033119_0,1
ISIC_0033119_1,1
ISIC_0033119_2,1
ISIC_0033119_3,1
ISIC_0033119_4,1
ISIC_0033119_5,1
ISIC_0033121_0,1
ISIC_0033121_1,1
ISIC_0033121_2,1
ISIC_0033121_3,1
ISIC_0033121_4,1
ISIC_0033121_5,1
ISIC_0033126_0,1
ISIC_0033126_1,1
ISIC_0033126_2,1
ISIC_0033126_3,1
ISIC_0033126_4,1
ISIC_0033126_5,1
ISIC_0033128_0,1
ISIC_0033128_1,1
ISIC_0033128_2,1
ISIC_0033128_3,1
ISIC_0033128_4,1
ISIC_0033128_5,1
ISIC_0033131_0,1
ISIC_0033131_1,1
ISIC_0033131_2,1
ISIC_0033131_3,1
ISIC_0033131_4,1
ISIC_0033131_5,1
ISIC_0033132_0,1
ISIC_0033132_1,1
ISIC_0033132_2,1
ISIC_0033132_3,1
ISIC_0033132_4,1
ISIC_0033132_5,1
ISIC_0033133_0,1
ISIC_0033133_1,1
ISIC_0033133_2,1
ISIC_0033133_3,1
ISIC_0033133_4,1
ISIC_0033133_5,1
ISIC_0033134_0,1
ISIC_0033134_1,1
ISIC_0033134_2,1
ISIC_0033134_3,1
ISIC_0033134_4,1
ISIC_0033134_5,1
ISIC_0033136_0,1
ISIC_0033136_1,1
ISIC_0033136_2,1
ISIC_0033136_3,1
ISIC_0033136_4,1
ISIC_0033136_5,1
ISIC_0033137_0,1
ISIC_0033137_1,1
ISIC_0033137_2,1
ISIC_0033137_3,1
ISIC_0033137_4,1
ISIC_0033137_5,1
ISIC_0033138_0,1
ISIC_0033138_1,1
ISIC_0033138_2,1
ISIC_0033138_3,1
ISIC_0033138_4,1
ISIC_0033138_5,1
ISIC_0033139_0,1
ISIC_0033139_1,1
ISIC_0033139_2,1
ISIC_0033139_3,1
ISIC_0033139_4,1
ISIC_0033139_5,1
ISIC_0033140_0,1
ISIC_0033140_1,1
ISIC_0033140_2,1
ISIC_0033140_3,1
ISIC_0033140_4,1
ISIC_0033140_5,1
ISIC_0033142_0,1
ISIC_0033142_1,1
ISIC_0033142_2,1
ISIC_0033142_3,1
ISIC_0033142_4,1
ISIC_0033142_5,1
ISIC_0033143_0,1
ISIC_0033143_1,1
ISIC_0033143_2,1
ISIC_0033143_3,1
ISIC_0033143_4,1
ISIC_0033143_5,1
ISIC_0033144_0,1
ISIC_0033144_1,1
ISIC_0033144_2,1
ISIC_0033144_3,1
ISIC_0033144_4,1
ISIC_0033144_5,1
ISIC_0033145_0,1
ISIC_0033145_1,1
ISIC_0033145_2,1
ISIC_0033145_3,1
ISIC_0033145_4,1
ISIC_0033145_5,1
ISIC_0033147_0,1
